,Timestamp,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Date
0,2023-06-26 09:00:00+02:00,203.60000610351562,203.60000610351562,202.8000030517578,203.0,,0.0,0.0,0.0,2023-06-26
1,2023-06-26 09:01:00+02:00,203.0,203.39999389648438,202.8000030517578,202.8000030517578,,5800.0,0.0,0.0,2023-06-26
2,2023-06-26 09:02:00+02:00,202.8000030517578,202.89999389648438,202.6999969482422,202.89999389648438,,2846.0,0.0,0.0,2023-06-26
3,2023-06-26 09:03:00+02:00,202.8000030517578,202.8000030517578,202.60000610351562,202.6999969482422,,2420.0,0.0,0.0,2023-06-26
4,2023-06-26 09:04:00+02:00,202.8000030517578,202.89999389648438,202.6999969482422,202.89999389648438,,1647.0,0.0,0.0,2023-06-26
5,2023-06-26 09:05:00+02:00,202.89999389648438,203.0,202.8000030517578,202.8000030517578,,1811.0,0.0,0.0,2023-06-26
6,2023-06-26 09:06:00+02:00,202.89999389648438,202.89999389648438,202.6999969482422,202.89999389648438,,1786.0,0.0,0.0,2023-06-26
7,2023-06-26 09:07:00+02:00,202.89999389648438,202.89999389648438,202.60000610351562,202.60000610351562,,1517.0,0.0,0.0,2023-06-26
8,2023-06-26 09:08:00+02:00,202.6999969482422,202.8000030517578,202.39999389648438,202.39999389648438,,2020.0,0.0,0.0,2023-06-26
9,2023-06-26 09:09:00+02:00,202.60000610351562,202.6999969482422,202.5,202.5,,1098.0,0.0,0.0,2023-06-26
10,2023-06-26 09:10:00+02:00,202.39999389648438,202.8000030517578,202.39999389648438,202.8000030517578,,7282.0,0.0,0.0,2023-06-26
11,2023-06-26 09:11:00+02:00,202.6999969482422,202.6999969482422,202.5,202.5,,3737.0,0.0,0.0,2023-06-26
12,2023-06-26 09:12:00+02:00,202.39999389648438,202.5,202.39999389648438,202.39999389648438,,2166.0,0.0,0.0,2023-06-26
13,2023-06-26 09:13:00+02:00,202.39999389648438,202.39999389648438,202.10000610351562,202.10000610351562,,3618.0,0.0,0.0,2023-06-26
14,2023-06-26 09:14:00+02:00,202.10000610351562,202.1999969482422,202.0,202.0,,5041.0,0.0,0.0,2023-06-26
15,2023-06-26 09:15:00+02:00,202.0,202.0,201.8000030517578,202.0,,4294.0,0.0,0.0,2023-06-26
16,2023-06-26 09:16:00+02:00,202.0,202.0,201.89999389648438,201.89999389648438,,832.0,0.0,0.0,2023-06-26
17,2023-06-26 09:17:00+02:00,201.89999389648438,201.89999389648438,201.8000030517578,201.8000030517578,,852.0,0.0,0.0,2023-06-26
18,2023-06-26 09:18:00+02:00,201.89999389648438,202.10000610351562,201.8000030517578,202.10000610351562,,1268.0,0.0,0.0,2023-06-26
19,2023-06-26 09:19:00+02:00,202.0,202.10000610351562,201.89999389648438,202.10000610351562,,2533.0,0.0,0.0,2023-06-26
20,2023-06-26 09:20:00+02:00,202.1999969482422,202.1999969482422,202.1999969482422,202.1999969482422,,10.0,0.0,0.0,2023-06-26
