,Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
0,2023-05-24 09:30:00-04:00,6.119999885559082,6.119999885559082,5.800000190734863,5.929999828338623,31510,0.0,0.0,2023-05-24
1,2023-05-24 09:35:00-04:00,5.949900150299072,5.949900150299072,5.880000114440918,5.900000095367432,19143,0.0,0.0,2023-05-24
2,2023-05-24 09:40:00-04:00,5.900000095367432,5.90500020980835,5.849999904632568,5.880000114440918,28886,0.0,0.0,2023-05-24
3,2023-05-24 09:45:00-04:00,5.869999885559082,5.900000095367432,5.835000038146973,5.849999904632568,23188,0.0,0.0,2023-05-24
4,2023-05-24 09:50:00-04:00,5.84499979019165,5.860000133514404,5.829999923706055,5.829999923706055,13044,0.0,0.0,2023-05-24
5,2023-05-24 09:55:00-04:00,5.829999923706055,5.840000152587891,5.75,5.800000190734863,31845,0.0,0.0,2023-05-24
6,2023-05-24 10:00:00-04:00,5.804999828338623,5.824999809265137,5.795000076293945,5.804999828338623,13681,0.0,0.0,2023-05-24
7,2023-05-24 10:05:00-04:00,5.815000057220459,5.84499979019165,5.789999961853027,5.789999961853027,8934,0.0,0.0,2023-05-24
8,2023-05-24 10:10:00-04:00,5.795000076293945,5.849999904632568,5.789999961853027,5.815000057220459,16143,0.0,0.0,2023-05-24
9,2023-05-24 10:15:00-04:00,5.815000057220459,5.817500114440918,5.789999961853027,5.804999828338623,10811,0.0,0.0,2023-05-24
10,2023-05-24 10:20:00-04:00,5.804999828338623,5.804999828338623,5.775000095367432,5.775000095367432,7557,0.0,0.0,2023-05-24
11,2023-05-24 10:25:00-04:00,5.769999980926514,5.775000095367432,5.755000114440918,5.760000228881836,18857,0.0,0.0,2023-05-24
12,2023-05-24 10:30:00-04:00,5.755000114440918,5.789999961853027,5.755000114440918,5.78000020980835,19548,0.0,0.0,2023-05-24
13,2023-05-24 10:35:00-04:00,5.784999847412109,5.800000190734863,5.755000114440918,5.760000228881836,15368,0.0,0.0,2023-05-24
14,2023-05-24 10:40:00-04:00,5.760000228881836,5.795000076293945,5.755000114440918,5.784999847412109,11630,0.0,0.0,2023-05-24
15,2023-05-24 10:45:00-04:00,5.78000020980835,5.78000020980835,5.739999771118164,5.744999885559082,36501,0.0,0.0,2023-05-24
16,2023-05-24 10:50:00-04:00,5.739999771118164,5.739999771118164,5.699999809265137,5.704999923706055,10077,0.0,0.0,2023-05-24
17,2023-05-24 10:55:00-04:00,5.704999923706055,5.710000038146973,5.684999942779541,5.684999942779541,19516,0.0,0.0,2023-05-24
18,2023-05-24 11:00:00-04:00,5.684999942779541,5.710000038146973,5.679999828338623,5.704999923706055,16432,0.0,0.0,2023-05-24
19,2023-05-24 11:05:00-04:00,5.699999809265137,5.710000038146973,5.690000057220459,5.710000038146973,10565,0.0,0.0,2023-05-24
20,2023-05-24 11:10:00-04:00,5.710000038146973,5.710000038146973,5.679999828338623,5.679999828338623,15081,0.0,0.0,2023-05-24
21,2023-05-24 11:15:00-04:00,5.679999828338623,5.71999979019165,5.675000190734863,5.704999923706055,17784,0.0,0.0,2023-05-24
22,2023-05-24 11:20:00-04:00,5.704999923706055,5.769999980926514,5.699999809265137,5.769999980926514,10204,0.0,0.0,2023-05-24
23,2023-05-24 11:25:00-04:00,5.760000228881836,5.820000171661377,5.760000228881836,5.815000057220459,29257,0.0,0.0,2023-05-24
24,2023-05-24 11:30:00-04:00,5.815000057220459,5.815000057220459,5.764999866485596,5.775000095367432,12761,0.0,0.0,2023-05-24
25,2023-05-24 11:35:00-04:00,5.775000095367432,5.78000020980835,5.760000228881836,5.775000095367432,6459,0.0,0.0,2023-05-24
26,2023-05-24 11:40:00-04:00,5.769999980926514,5.795000076293945,5.75,5.755000114440918,14357,0.0,0.0,2023-05-24
27,2023-05-24 11:45:00-04:00,5.75,5.764999866485596,5.735000133514404,5.755000114440918,11206,0.0,0.0,2023-05-24
28,2023-05-24 11:50:00-04:00,5.755000114440918,5.755000114440918,5.739999771118164,5.744999885559082,6236,0.0,0.0,2023-05-24
29,2023-05-24 11:55:00-04:00,5.739999771118164,5.744999885559082,5.71999979019165,5.724999904632568,5628,0.0,0.0,2023-05-24
30,2023-05-24 12:00:00-04:00,5.724999904632568,5.735000133514404,5.715000152587891,5.735000133514404,11620,0.0,0.0,2023-05-24
31,2023-05-24 12:05:00-04:00,5.735000133514404,5.735000133514404,5.710000038146973,5.71999979019165,8308,0.0,0.0,2023-05-24
32,2023-05-24 12:10:00-04:00,5.715000152587891,5.71999979019165,5.679999828338623,5.684999942779541,12862,0.0,0.0,2023-05-24
33,2023-05-24 12:15:00-04:00,5.679999828338623,5.699999809265137,5.664999961853027,5.664999961853027,18947,0.0,0.0,2023-05-24
34,2023-05-24 12:20:00-04:00,5.664999961853027,5.664999961853027,5.650000095367432,5.65500020980835,9590,0.0,0.0,2023-05-24
