,Timestamp,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Date
0,2023-07-11 09:15:00+05:30,58.95000076293945,59.099998474121094,58.900001525878906,59.099998474121094,,0.0,0.0,0.0,2023-07-11
1,2023-07-11 09:16:00+05:30,59.0,59.20000076293945,58.95000076293945,59.0,,264079.0,0.0,0.0,2023-07-11
2,2023-07-11 09:17:00+05:30,58.900001525878906,58.95000076293945,58.79999923706055,58.79999923706055,,77792.0,0.0,0.0,2023-07-11
3,2023-07-11 09:18:00+05:30,58.70000076293945,58.75,58.650001525878906,58.70000076293945,,86696.0,0.0,0.0,2023-07-11
4,2023-07-11 09:19:00+05:30,58.650001525878906,58.70000076293945,58.650001525878906,58.70000076293945,,52038.0,0.0,0.0,2023-07-11
5,2023-07-11 09:20:00+05:30,58.70000076293945,58.70000076293945,58.349998474121094,58.45000076293945,,164509.0,0.0,0.0,2023-07-11
6,2023-07-11 09:21:00+05:30,58.400001525878906,58.5,58.400001525878906,58.400001525878906,,60521.0,0.0,0.0,2023-07-11
7,2023-07-11 09:22:00+05:30,58.349998474121094,58.45000076293945,58.349998474121094,58.400001525878906,,29952.0,0.0,0.0,2023-07-11
8,2023-07-11 09:23:00+05:30,58.29999923706055,58.29999923706055,58.20000076293945,58.20000076293945,,143197.0,0.0,0.0,2023-07-11
9,2023-07-11 09:24:00+05:30,58.25,58.400001525878906,58.25,58.400001525878906,,19746.0,0.0,0.0,2023-07-11
10,2023-07-11 09:25:00+05:30,58.45000076293945,58.54999923706055,58.45000076293945,58.5,,62320.0,0.0,0.0,2023-07-11
11,2023-07-11 09:26:00+05:30,58.54999923706055,58.650001525878906,58.5,58.599998474121094,,29329.0,0.0,0.0,2023-07-11
12,2023-07-11 09:27:00+05:30,58.599998474121094,58.650001525878906,58.54999923706055,58.599998474121094,,44177.0,0.0,0.0,2023-07-11
13,2023-07-11 09:28:00+05:30,58.599998474121094,58.650001525878906,58.599998474121094,58.650001525878906,,22531.0,0.0,0.0,2023-07-11
14,2023-07-11 09:29:00+05:30,58.599998474121094,58.599998474121094,58.5,58.54999923706055,,17936.0,0.0,0.0,2023-07-11
15,2023-07-11 09:30:00+05:30,58.5,58.54999923706055,58.5,58.5,,15391.0,0.0,0.0,2023-07-11
16,2023-07-11 09:31:00+05:30,58.599998474121094,58.599998474121094,58.54999923706055,58.54999923706055,,29943.0,0.0,0.0,2023-07-11
17,2023-07-11 09:32:00+05:30,58.599998474121094,58.599998474121094,58.54999923706055,58.599998474121094,,3915.0,0.0,0.0,2023-07-11
18,2023-07-11 09:33:00+05:30,58.599998474121094,58.650001525878906,58.599998474121094,58.650001525878906,,58706.0,0.0,0.0,2023-07-11
19,2023-07-11 09:34:00+05:30,58.70000076293945,58.75,58.599998474121094,58.75,,108500.0,0.0,0.0,2023-07-11
20,2023-07-11 09:35:00+05:30,58.79999923706055,58.900001525878906,58.75,58.900001525878906,,178194.0,0.0,0.0,2023-07-11
21,2023-07-11 09:36:00+05:30,58.900001525878906,59.0,58.849998474121094,58.900001525878906,,84604.0,0.0,0.0,2023-07-11
22,2023-07-11 09:37:00+05:30,58.900001525878906,59.0,58.650001525878906,58.79999923706055,,215336.0,0.0,0.0,2023-07-11
23,2023-07-11 09:38:00+05:30,58.75,59.099998474121094,58.75,58.900001525878906,,363613.0,0.0,0.0,2023-07-11
24,2023-07-11 09:39:00+05:30,58.79999923706055,58.79999923706055,58.70000076293945,58.70000076293945,,39415.0,0.0,0.0,2023-07-11
25,2023-07-11 09:40:00+05:30,58.650001525878906,58.849998474121094,58.599998474121094,58.79999923706055,,258281.0,0.0,0.0,2023-07-11
26,2023-07-11 09:41:00+05:30,58.849998474121094,59.150001525878906,58.849998474121094,59.150001525878906,,201373.0,0.0,0.0,2023-07-11
27,2023-07-11 09:42:00+05:30,59.150001525878906,59.150001525878906,58.95000076293945,59.04999923706055,,71109.0,0.0,0.0,2023-07-11
28,2023-07-11 09:43:00+05:30,59.04999923706055,59.099998474121094,59.0,59.099998474121094,,54807.0,0.0,0.0,2023-07-11
29,2023-07-11 09:44:00+05:30,59.099998474121094,59.150001525878906,59.099998474121094,59.099998474121094,,40987.0,0.0,0.0,2023-07-11
30,2023-07-11 09:45:00+05:30,59.099998474121094,59.20000076293945,59.099998474121094,59.150001525878906,,113518.0,0.0,0.0,2023-07-11
31,2023-07-11 09:46:00+05:30,59.150001525878906,59.20000076293945,59.099998474121094,59.099998474121094,,92367.0,0.0,0.0,2023-07-11
32,2023-07-11 09:47:00+05:30,59.20000076293945,59.349998474121094,59.150001525878906,59.349998474121094,,222961.0,0.0,0.0,2023-07-11
33,2023-07-11 09:48:00+05:30,59.349998474121094,59.400001525878906,59.25,59.29999923706055,,102732.0,0.0,0.0,2023-07-11
34,2023-07-11 09:49:00+05:30,59.29999923706055,59.29999923706055,59.20000076293945,59.20000076293945,,54864.0,0.0,0.0,2023-07-11
